Repo Owner,Repo Name,XText File Path
MDEGroup,metatemplating,org.xtext.metatemplating/src/org/xtext/metatemplating/MetaTemplating.xtext
eclipse,xtext-core,org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/IndentationAwareUiTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/PartialContentAssistTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/PartialSerializationTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/RenameTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.ide.tests/testlang-src/org/eclipse/xtext/ide/tests/testlanguage/TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/backtracking/BeeLangTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/backtracking/ExBeeLangTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/backtracking/SimpleBeeLangTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/fileAware/FileAwareTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/nestedRefs/NestedRefsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/noJdt/NoJdtTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.testlanguages/src/org/eclipse/xtext/testlanguages/xtextgrammar/XtextGrammarTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/XtextGrammarTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/dummy/DummyTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/enumrules/EnumAndReferenceTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/enumrules/EnumRulesTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/enumrules/MultiRuleEnumTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/formatting2/internal/FormatterTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/formatting2/regionaccess/internal/RegionAccessTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/ecore/EcoreFragmentTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/ecore/SubTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/ecore/SuperTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/grammarAccess/ElementFinderSuperTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/grammarAccess/ElementFinderTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/generator/grammarAccess/GrammarAccessTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/AbstractTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/BaseInheritanceTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/ConcreteTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/InheritanceTest2Language.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/InheritanceTest3Language.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/grammarinheritance/InheritanceTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/index/IndexTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/lexer/BacktrackingLexerTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/lexer/IgnoreCaseLexerTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/AbstractIgnoreCaseLinkingTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug287988TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug289059TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug313089TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/Bug362902.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/IgnoreCaseImportsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/IgnoreCaseNamespacesTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/ImportUriTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/LangATestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/lazy/Bug311337TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/linking/lazy/LazyLinkingTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/metamodelreferencing/tests/EcoreReferenceTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/metamodelreferencing/tests/MetamodelRefTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/metamodelreferencing/tests/MultiGenMMTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug289515TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug289524ExTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug289524TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug296889ExTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug296889TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug299237TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug301935ExTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug301935TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug378967TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug406914TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/Bug443221TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/antlr/GH1462TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/assignments/AssignmentsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/assignments/Bug287184TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/assignments/Bug288432TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/bug419429/Bug419429.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/datatyperules/DatatypeRulesTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/encoding/EncodingTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/epatch/EpatchTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/fragments/FragmentTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/fragments/FragmentTestLanguageEx.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/indentation/IndentationAwareTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/keywords/KeywordsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/NoParametersTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/ParametersTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/ParametersTestLanguageEx.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/parameters/TwoParametersTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/Bug292245TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/Bug297105TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/Bug317840TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/EcoreTerminalsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/HiddenTerminalsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/TerminalRulesTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/UnicodeTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/terminalrules/XtextTerminalsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/BacktrackingBug325745TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/ExBacktrackingBug325745TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/ExUnorderedGroupsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/SimpleBacktrackingBug325745TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/SimpleUnorderedGroupsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parser/unorderedGroups/UnorderedGroupsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/FormatterTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/FormatterTestLanguage2.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/XtextFormatterExpected.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/formatter/XtextFormatterMessy.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/impl/Bug305397.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/impl/CommentAssociationTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/Bug299395TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/Bug302128TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/ComplexReconstrTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/SerializationBug269362TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/SerializationErrorTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/reconstr/TreeConstTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/transientvalues/TransientValuesTest.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/parsetree/unassignedtext/UnassignedTextTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/Bug385636TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/EObjectAtOffsetTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/LiveContainerBuilderIntegerationTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/LiveContainerTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/LocationProviderTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/AssignmentFinderTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/ContextFinderTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/HiddenTokenSequencerTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/SequencerTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/serializer/SyntacticSequencerTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ActionTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ActionTestLanguage2.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ActionTestLanguage3.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/FowlerDslTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/LookaheadTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/OptionalEmptyTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/PartialParserTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/ReferenceGrammarTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/SimpleExpressionsTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/TreeTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/testlanguages/indent/IndentationAwareTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/validation/ConcreteSyntaxValidationTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/valueconverter/Bug250313.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/valueconverter/QualifiedNameTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/Bug285140TestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/DataTypeRuleWithEnumResultTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/MultiValueFeatureTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/Test.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/src/org/eclipse/xtext/xtext/ecoreInference/UnassignedRuleCallTestLanguage.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/eclipsePlugin/eclipsePlugin/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/eclipsePluginP2/eclipsePluginP2/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/full/full.parent/full/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/gradle/gradle.parent/gradle/src/main/java/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsGradleApp/lsGradleApp.parent/lsGradleApp/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsGradleFatjar/lsGradleFatjar.parent/lsGradleFatjar/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenApp/lsMavenApp.parent/lsMavenApp/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenFatjar/lsMavenFatjar.parent/lsMavenFatjar/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenTychoApp/lsMavenTychoApp.parent/lsMavenTychoApp/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenTychoFatjar/lsMavenTychoFatjar.parent/lsMavenTychoFatjar/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTycho/mavenTycho.parent/mavenTycho/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoJ17/mavenTychoJ17.parent/mavenTychoJ17/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoP2/mavenTychoP2.parent/mavenTychoP2/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoP2J17/mavenTychoP2J17.parent/mavenTychoP2J17/src/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/plainMaven/plainMaven.parent/plainMaven/src/main/java/mydsl/MyDsl.xtext
eclipse,xtext-core,org.eclipse.xtext.xtext.generator/src/org/eclipse/xtext/xtext/generator/parser/antlr/splitting/SimpleExpressions.xtext
eclipse,xtext-core,org.eclipse.xtext/src/org/eclipse/xtext/Xtext.xtext
eclipse,xtext-core,org.eclipse.xtext/src/org/eclipse/xtext/common/Terminals.xtext
eclipse,xtext-xtend,org.eclipse.xtend.core/src/org/eclipse/xtend/core/Xtend.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.builder.tests/src/org/eclipse/xtext/builder/tests/BuilderTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/ContentAssistTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage1.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage2.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.codetemplates/src/org/eclipse/xtext/ui/codetemplates/Codetemplates.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.codetemplates/src/org/eclipse/xtext/ui/codetemplates/SingleCodetemplate.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/FoldingTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/bracketmatching/BmTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/BacktrackingContentAssistTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug286935TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug287941TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug288734TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug288760TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug289187TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug291022TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug303200TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug304681TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug307519TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug309949TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug332217TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug347012TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug348199TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug348427TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug360834TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug377311TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug381381TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ContentAssistContextTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ContentAssistCustomizingTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ContentAssistNoTerminalExtensionTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/CrossReferenceProposalTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/DatatypeRuleTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/DomainModelTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/GH341TestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/LookAheadContentAssistTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ParameterizedExpressionsTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ParametersTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ParametersTestLanguageEx.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/TwoContextsTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/TwoParametersTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/UnorderedGroupsTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/encoding/EncodingUiTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/outline/OutlineTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/enumrules/EnumRulesUiTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/linking/ImportUriUiTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/parser/keywords/KeywordsUiTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/quickfix/QuickfixCrossrefTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/refactoring/RefactoringTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/refactoring/ReferringTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/testlanguages/ContentAssistTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/testlanguages/ReferenceGrammarUiTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/xmleditor/Bug678XmlTestLanguage.xtext
eclipse,xtext-eclipse,org.eclipse.xtext.xtext.ui.examples/projects/arithmetics/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext
